Nabor,Sashenka,145,105,144,10
Corrado,Bee,162,134,156,11
Dewolff,Misha,109,172,175,2
Craker,Gavra,102,134,134,1
Karageorge,Isabelita,150,188,192,8
Botta,Bobine,106,136,137,4
Bride,Joanie,175,130,126,5
Easton,Kirsteni,156,166,113,4
Capshaw,Hanny,166,137,152,8
Kubitz,Lindi,101,151,100,11
Zipay,Marinna,162,118,152,5
Mcclucas,Carlie,143,134,198,3
Seabreeze,Hannie,195,111,176,9
Harb,Shawna,154,131,136,6
Grisset,Hedvige,166,160,158,9
Salano,Bambi,131,148,176,7
Delillo,Lorrie,122,103,198,11
Zecher,Melva,110,143,186,2
Mccullom,Karyl,173,183,164,2
Pallant,Indira,168,130,127,2
Smialowski,Suzy,157,157,165,10
Saindon,Jenifer,152,166,173,2
Rison,Brittney,133,188,155,8
Beadles,Damaris,150,156,108,1
Vanner,Amargo,136,145,164,4
Fix,Kandy,194,135,139,1
Hoepfner,Grier,154,104,133,5
Jurek,Angela,169,179,198,6
Douet,Emmeline,163,189,163,1
Liggans,Enid,153,182,164,7
Julitz,Grata,135,183,123,3
Schlee,Rachele,181,174,193,2
Morrales,Joy,118,190,106,1
Dunkan,Cristal,195,106,112,4
Houghtaling,Mallory,132,189,142,1
Duwe,Selinda,142,176,110,11
Lusignan,Augustina,158,181,190,2
Robards,Harriet,176,139,101,2
Burdg,Emmye,179,127,128,5
Malovich,Jeniffer,152,128,194,7
Garrington,Janene,168,138,156,1
Happ,Cherie,198,140,164,11
Delnoce,Margaux,188,132,120,8
Tyler,Maggi,177,163,119,1
Scarbro,Iris,135,158,187,7
Narkier,Alberta,123,114,126,5
Scherzer,Annice,132,186,139,10
Prow,Brietta,130,168,158,7
Bobe,Mariellen,159,128,160,4
Volckmann,Katie,129,127,190,2
Kub,Alanah,178,131,135,7
Simerly,Walliw,189,139,109,2
Simek,Leia,181,125,105,1
Hives,Jennette,195,187,126,3
Gorri,Alvira,185,141,129,8
Christiano,Jessica,176,116,184,5
Lasanta,Thomasina,106,178,147,7
Difiore,Chelsae,114,157,177,1
Augustus,Bobinette,121,148,189,5
Diiorio,Kanya,111,175,143,4
Dedon,Viola,167,168,173,7
Wolford,Annamarie,188,174,131,2
Fairbairn,Ermengarde,127,100,173,1
Murrietta,Chrysa,140,126,182,2
Doyan,Trenna,174,159,153,4
Montag,Gaylene,147,149,185,6
Twiner,Kiley,196,145,116,8
Epple,Cal,136,182,193,7
Honahnie,Ursula,167,179,148,3
Bantz,Queenie,152,114,142,9
Alpheaus,Courtnay,143,152,127,11
Munselle,Pooh,150,148,135,2
Morrissey,Maren,155,103,113,8
Goodwin,Sheelagh,103,100,133,7
Liebold,Tiffy,125,189,142,1
Gudgel,Germaine,166,112,195,11
Courier,Romola,189,187,173,2
Bighorse,Starlin,161,160,105,10
Dalaq,Jenny,147,166,118,7
Sandhaus,Wilmette,194,189,190,4
Arendz,Flo,143,137,114,11
Barkdull,Ulrica,110,170,137,4
Schwarcz,Hope,187,114,195,5
Worobel,Stepha,106,187,106,11
Heiberger,Shel,157,121,188,11
Azer,Cynthia,154,192,187,5
Roy,Lynnell,163,175,157,2
Burigsay,Austin,136,111,167,9
Hoffelt,Stevana,145,102,196,1
Kepler,Valene,143,130,105,3
Ringhand,Janella,173,106,107,2
Hasko,Datha,178,157,110,4
Pegler,Eryn,177,133,194,11
Skattebo,Alayne,147,120,117,11
Villwock,Larisa,192,127,108,11
Beauparlant,Emilie,148,158,189,2
Baird,Gennie,197,102,198,5
Cittadino,Lonna,171,179,177,7
Palmitessa,Marsha,133,101,160,1
Belancer,Devonna,108,129,179,6
Stonelake,Inna,166,116,172,9
Rakoci,Chloris,123,144,173,7
Walkinshaw,Saidee,178,103,131,7
Craver,Corey,165,180,125,5
Tolmich,Minna,155,172,142,7
Seidman,Valma,152,159,111,6
Dykema,Joleen,101,189,198,7
Conforti,Hermina,145,194,138,9
Zilka,Dian,173,196,189,7
Perl,Clementina,176,120,175,1
Bartosik,Cassandre,183,177,142,9
Westbrooks,Gwenore,150,174,153,9
Orendain,Carrissa,122,123,147,9
Kilpatrick,Hyacinthia,198,133,156,2
Oconnel,Annora,102,106,184,10
Ghrist,Jesselyn,188,174,196,10
Sellen,Estelle,117,100,149,11
Zwiefelhofer,Jillane,115,174,107,8
Gilman,Ivy,139,173,130,4
Panis,Arabele,162,160,117,4
Poolheco,Tiena,184,158,117,1
Bel,Ollie,141,120,142,2
Seckman,Donnie,136,195,198,1
Horner,Joann,133,198,169,5
Churner,Tiffani,143,118,121,10
Defir,Chandal,164,116,146,7
Helley,Candi,169,131,109,4
Linn,Suzy,160,104,158,1
Gurski,Eden,154,108,121,8
Harvell,Fleur,119,123,168,3
Steibel,Louisa,130,155,121,3
Wierschen,Carin,139,181,198,10
Robertson,Micheline,168,139,181,9
Goluba,Kimberley,117,134,107,11
Servantes,Mariann,148,197,127,2
Gass,Charla,107,146,184,6
Riveria,Cordey,180,170,163,5
Cyganiewicz,Verna,125,132,179,6
Feramisco,Meg,145,155,186,2
Theilen,Martica,164,155,149,6
Enockson,Jennifer,172,188,107,9
Hahn,Marlane,193,187,193,7
Blankenship,Karyl,191,192,197,2
Mcguirk,Kellyann,147,187,119,7
Lynd,Sarajane,133,132,118,2
Trombino,Benedetta,115,172,153,2
Mackechnie,Jany,153,188,189,2
Muma,Evvy,196,176,137,4
Decarmine,Vyky,144,170,106,11
Ovitz,Petra,130,128,117,3
Kljucaric,Alie,171,149,101,10
Stilphen,Tarrah,177,199,136,6
Dennis,Andriette,176,165,184,10
Shaftic,Laryssa,100,148,112,3
Keltt,Jackelyn,178,104,149,9
Stonehouse,Cyndi,167,129,106,10
Morrissette,Suzanna,193,133,110,5
Giffin,Helga,120,160,123,1
Ficht,Stephanie,144,194,149,7
Ragonese,Jacynth,128,189,126,7
Santoni,Ardith,124,143,190,2
Darring,Kathryne,179,198,114,11
Lejune,Shandra,103,147,167,8
Merl,Darby,103,123,150,7
Schutt,Haily,170,173,195,7
Whorley,Emylee,177,164,115,1
Andrew,Aryn,147,152,100,8
Anshutz,Jo,101,176,192,7
Bundrick,Matilde,120,179,168,1
Getson,Natalya,184,157,145,6
Herre,Jodi,138,159,182,9
Fetherolf,Nanette,144,171,101,7
Cmiel,Bidget,154,124,101,1
Siglow,Patricia,111,149,158,3
Seesholtz,Noella,163,164,144,5
Kilcrease,Cathrine,103,162,108,6
Boullion,Luella,195,166,172,3
Truchon,Marlo,120,167,103,7
Rowan,Pattie,156,173,102,8
Yungclas,Dido,132,191,158,1
Chy,Maggi,129,129,198,10
Whitener,Bobbee,174,103,144,5
Goldblatt,Sella,131,105,120,10
Meaney,Lianne,107,172,187,8
Pekara,Silvia,195,115,105,9
Mcgurl,Odelle,160,104,179,1
Theiss,Lissi,182,169,123,10
Lodense,Agnola,135,134,122,2
Moehlman,Marlane,101,107,173,11
Gonder,Astrix,162,177,161,1
Perre,Adela,122,107,116,8
Girouard,Myranda,197,107,142,7
Degrandpre,Noemi,181,136,154,10
Geesey,Emmi,100,166,134,5
Raybon,Kristy,106,102,126,8
Fripp,Deedee,160,199,114,3
Skibo,Eada,166,185,101,6
Billingsby,Luz,148,125,180,11
Montreuil,Kalila,191,153,130,4
Irizary,Maryjane,170,165,149,7
Noblin,Della,136,147,167,2
Mcrenolds,Lilli,113,162,198,3
Aikens,Mamie,117,131,192,8
Bucklew,Danella,105,176,144,9
Contopoulos,Genna,171,195,117,6
Mazzaferro,Blondelle,125,180,102,9
Antonakos,Michal,109,196,189,3
Guardarrama,Jeniffer,128,153,190,8
Wiehe,Daria,194,175,158,3
Simison,Lenette,173,181,118,4
Danner,Shanta,116,142,155,10
Juett,Nelli,156,163,115,3
Rinderer,Aimil,156,134,169,11
Darvile,Shir,130,147,174,11
Piggs,Luce,155,154,143,5
Vasconcelos,Dorotea,168,152,189,1
Rymut,Chelsea,167,192,185,2
Amoss,Giuditta,154,110,119,7
Toto,Davida,185,189,152,4
Segota,Sonni,150,112,146,11
Garcilazo,Shelby,120,131,163,10
Pert,Antonia,132,111,179,6
Bagnaschi,Kalie,131,103,128,4
Sigwart,Camille,197,143,165,2
Lonergan,Arlinda,122,176,187,1
Timperman,Demetra,199,172,136,11
Spainhour,Ranna,124,177,185,2
Karsnak,Laurene,138,145,181,1
Engleby,Jennee,178,161,167,4
Lamberton,Ernaline,114,123,167,7
Boos,Jacquelyn,111,119,142,6
Scarboro,Amelita,106,115,147,6
Matsuno,Latisha,130,129,152,1
Puhala,Bunnie,176,126,195,5
Hensle,Bethina,140,159,149,1
Reem,Mellisa,122,113,115,5
Vial,Emelina,192,115,160,9
Spenard,Chlo,113,100,121,2
Arcea,Cherise,116,181,142,6
Finstad,Emmie,179,150,172,4
Victorine,Gae,113,154,133,9
Gleitz,Evey,190,142,136,3
Tredwell,Penelopa,149,154,191,9
Hedtke,Darda,149,190,137,4
Delmedico,Kristina,161,127,193,9
Tebbetts,Brigit,185,159,198,3
Devan,Merrilee,123,186,180,10
Oyervides,Blair,160,182,125,7
Yandell,Phaidra,174,141,141,6
Hollands,Honey,124,100,192,9
Lafountain,Miranda,161,141,101,3
Meua,Anjela,132,180,127,3
Tlatelpa,Calla,104,144,182,3
Kosel,Liesa,164,131,162,2
Hisman,Buffy,112,172,144,6
Delorenzo,Willa,110,178,174,1
Kadelak,Angelita,160,111,100,3
Slifer,Marcy,121,152,184,3
Arva,Felice,175,161,176,4
Kaune,Roxi,128,109,121,10
Laurimore,Jeana,125,161,111,4
Hunzelman,Phyllida,136,140,160,9
Carvell,Sharron,111,159,181,11
Mochizuki,Charlean,145,130,109,1
Vangundy,Jacklin,147,121,165,10
Yasui,Carine,124,184,109,6
Mcmannus,Lanny,123,154,179,1
Stoudmire,Marge,184,175,160,10
Raap,Enrica,112,103,167,1
Martinon,Angil,152,138,132,8
Betthauser,Tracie,151,114,138,5
Vangoff,Starla,106,178,152,3
Hutchen,Franny,125,139,158,5
Getty,Auberta,132,185,174,4
Steiskal,Salaidh,181,148,167,1
Casella,Annadiane,190,125,116,10
Timons,Eveline,131,128,191,8
Brasuell,Marcelline,180,180,170,4
Natcher,Edna,195,146,120,3
Schlottmann,Naoma,182,119,165,6
Westra,Bert,174,122,192,6
Yafai,Juline,154,121,136,3
Cavalier,Agneta,114,116,122,1
Leadley,Angie,118,114,118,5
Maslak,Charlena,100,186,110,5
Norrid,Ara,175,169,134,9
Kozma,Fawnia,134,173,181,3
Blinston,Austina,123,194,180,3
Biddix,Maddie,111,151,131,7
Hasenauer,Ora,185,192,117,9
Milloway,Vivian,179,140,189,4
Lusher,Georgie,136,166,166,10
Grills,Carrie,195,123,110,2
Hylle,Enrika,167,137,193,6
Torma,Kat,109,174,137,7
Swaner,Loralie,100,118,173,10
Satunas,Dorita,165,119,168,5
Levien,Meryl,164,197,175,2
Hackle,Gwendolen,183,167,143,10
Guandique,Thalia,194,103,188,4
Lukavsky,Ilyssa,109,101,148,1
Percival,Eugine,139,143,117,9
Thurmon,Noni,196,164,115,3
Labonne,Darsey,159,177,172,11
Tomkowicz,Alvinia,133,118,164,9
Seiden,Rosalinde,183,140,111,3
Hollister,Harrietta,192,122,196,5
Qian,Vikki,185,124,194,8
Dager,Gerri,181,177,145,7
Mcdaneld,Tomi,105,172,118,5
Strictland,Evangelia,162,169,158,4
Horgan,Ann-Marie,140,164,155,8
Abdula,Kore,136,129,187,9
Prokup,Amargo,150,109,114,3
Armeli,Yalonda,176,138,125,2
Lertora,Fan,177,123,105,7
Pritchett,Avril,191,137,145,10
Argiro,Peri,105,183,181,10
Gorringe,Cody,196,106,133,2
Gruninger,Faythe,144,120,159,7
Vo,Lynette,147,180,188,3
Kuchel,Cornelle,167,150,165,9
Hedman,Prudi,121,159,148,4
Hugghins,Vivyanne,150,117,142,1
Brems,Kimberli,109,101,141,8
Homann,Dennie,177,149,196,9
Blecker,Kelila,163,190,156,7
Hatchel,Mariam,127,156,157,6
Malfatti,Brooks,185,188,102,7
Irons,Hermia,175,121,137,4
Cozzy,Gerianna,180,181,126,5
Flecha,Lil,178,183,112,11
Karin,Orsa,158,141,112,9
Korwatch,Rikki,148,198,153,4
Shoener,Keelia,186,124,135,6
Messler,Elsa,157,117,145,2
Salierno,Kriste,118,139,198,11
Pinkett,Oneida,194,101,141,3
Delilli,Romonda,145,130,128,6
Gressmire,Melisse,153,185,198,8
Caravantes,Gwynne,130,125,118,9
Rockelman,Shannah,123,132,181,7
Haid,Dorotea,100,183,178,9
Eller,Shae,199,113,165,6
Desautel,Camellia,163,104,122,9
Garley,Cynthea,167,158,104,7
Raasch,Gerladina,120,159,119,6
Val,Vivian,175,102,108,11
Polasek,Esther,109,191,127,2
Mclaurine,Calida,173,176,108,1
Ruesink,Beulah,157,165,192,7
Woodfin,Maureene,127,124,128,5
Colglazier,Anett,159,167,106,8
Lamoreaux,Janeen,105,106,192,10
Smullen,Cori,146,196,108,10
Scrobola,Yelena,156,131,144,1
Tenario,Evaleen,144,105,177,5
Rian,Hedvige,152,105,191,3
Kanwar,Yevette,108,107,123,7
Wieczorek,Miguelita,177,118,173,8
Molnau,Julita,134,160,147,4
Blanzy,Linell,159,161,170,8
Nacisse,Angel,166,169,130,6
Shortino,Eleanore,173,130,101,2
Shockley,Min,169,175,159,8
Tenley,Bettina,135,160,182,3
Schlosser,Gertrud,176,196,144,4
Moghadam,Roxie,136,128,145,2
Tullis,Drusy,169,140,195,5
Hensen,Shanta,150,150,152,9
Lozeau,Gay,188,101,170,7
Briski,Diane-Marie,144,122,187,11
Louras,Angel,199,187,112,2
Shangraw,Isabella,157,126,178,4
Garvis,Christabel,118,116,196,11
Robidoux,Donni,120,186,122,1
Florin,Monika,169,114,125,2
Weida,Janella,149,142,115,10
Mandato,Georgianne,133,174,169,1
Kua,Verina,172,160,156,6
Ingram,Terry,126,131,169,7
Balestra,Emili,181,182,170,5
Arendsee,Betty,109,120,161,4
Suriano,Reine,126,104,162,7
Defosset,Gusella,179,159,172,3
Kellman,Kynthia,163,116,127,4
Strand,Matty,183,177,145,10
Bethea,Naoma,134,168,130,7
Stoudmire,Gerhardine,129,134,184,9
Klecha,Carilyn,173,130,105,4
Zuclich,Daniella,156,160,136,2
Dollings,Germain,188,184,122,11
Lokaphone,Amandie,121,136,119,10
Taylar,Sandi,101,110,193,4
Tschanz,Carlota,141,172,116,2
Alviso,Bobbee,150,162,183,3
Demuizon,Jori,155,138,111,11
Rappe,Wanda,142,116,176,9
Heilig,Danika,142,195,184,3
Clear,Willie,127,131,165,3
Hokes,Regina,173,122,187,2
Forward,Alina,115,120,100,8
Lanzillotti,Emili,119,174,128,11
Ciraco,Jillayne,192,139,103,11
Checkett,Lena,143,127,133,10
Tijerina,Tildi,117,185,115,4
Perfecto,Zondra,106,110,112,9
Mellis,Courtenay,127,124,192,6
Kelcourse,Violetta,135,169,111,2
Sedivy,Jelene,130,178,157,4
Shrier,Selia,135,169,125,1
Skowronek,Elsbeth,145,117,150,4
Spirito,Barbey,166,136,132,9
Parrent,Sheree,175,166,197,5
Chander,Katee,169,182,137,8
Learn,Fredrika,183,142,124,3
Bahri,Cristy,117,197,143,7
Gottleber,Abagael,140,146,151,1
Schavone,Briana,198,115,163,8
Minniefield,Annamaria,132,188,120,8
Driggs,Brana,150,194,194,2
Strickland,Aileen,111,185,162,2
Sieve,Jobi,107,144,141,11
Tooley,Nataline,180,102,191,3
Letteney,Kamillah,173,174,122,3
Hallam,Miguelita,125,102,193,4
Nuvallie,Rosaleen,133,105,154,6
Clemmey,Marje,106,150,116,2
Dukas,Kassie,191,164,142,6
Pettingill,Hermina,170,122,198,5
Hearron,Brianne,166,179,174,11
Belyoussian,Kizzee,113,156,141,7
Ueckert,Krissie,152,120,163,3
Ratliff,Isadora,161,136,148,8
Lowers,Ingunna,156,129,156,6
Boeh,Tobye,164,185,195,5
Plaut,Jodee,159,192,199,7
Mazzei,Bernelle,107,111,199,10
Elgas,Carmela,198,180,197,6
Bass,Odette,110,165,112,4
Morario,Jobina,106,199,105,6
Quenzer,Didi,179,161,182,2
Fuss,Brena,176,146,103,5
Mask,Jamie,143,146,130,5
Pinkins,Belia,132,196,158,3
Rocque,Lenette,163,136,197,6
Michlich,Juana,163,105,134,8
Dotolo,Jacklin,166,133,167,10
Bentz,Donna,127,173,154,8
Skillman,Cecilia,158,119,136,11
Leib,Geri,142,168,104,3
Rynders,Mariya,196,115,116,6
Garavaglia,Terra,174,111,120,10
Bice,Alvinia,112,142,126,4
Kendricks,Jannel,170,105,180,9
Gacusan,Agneta,111,114,112,11
Armster,Randa,109,141,189,1
Pereria,Benedikta,120,112,196,7
Lurie,Aubree,134,197,151,4
Leuters,Gerhardine,138,113,197,7
Covalt,Anne-Marie,135,187,165,2
Haseltine,Cindee,116,180,171,5
Instasi,Vonni,142,114,143,2
Cousin,Danny,143,151,116,8
Shufford,Velvet,182,150,159,9
Sikarskie,Madelene,185,183,191,10
Calabrese,Emelyne,197,145,182,9
Sesay,Gabbey,158,136,192,6
Cords,Aviva,197,195,119,9
Beaman,Natalya,115,189,153,8
Novell,Kerry,107,161,133,1
Mangen,Kynthia,131,106,129,2
Pittmon,Cleopatra,175,141,162,9
Grotzke,Crista,196,104,164,6
Sakovitch,Roxi,110,144,179,2
Vanta,Wenonah,176,179,132,4
Catto,Nance,129,104,102,4
Kooyman,Samara,185,179,127,11
Gades,Eadith,111,111,179,4
Nordby,Marylee,111,190,129,6
Must,Inesita,189,177,138,4
Gallemore,Thekla,114,189,160,10
Rezentes,Annecorinne,169,120,148,9
Ploense,Tammie,145,157,179,6
Baugh,Regine,148,118,112,7
Halleck,Almira,155,144,166,7
Matas,Laurel,148,147,154,4
Borich,Carrissa,122,169,136,9
Bowhall,Val,112,119,140,5
Turzak,Catarina,128,165,183,7
Calamarino,Rhianon,125,181,177,7
Katten,Chere,162,140,112,10
Galster,Constantina,122,137,136,7
Schnakenberg,Robena,144,144,138,2
Josten,Daisey,106,162,163,6
Undercoffler,Dodie,190,174,135,8
Loisel,Rora,112,139,177,2
Glance,Janie,129,183,181,3
Zukoski,Matelda,102,180,149,1
Bumbalo,Martelle,164,143,181,6
Voelz,Gael,191,155,170,10
Ciampi,Gratiana,165,186,169,6
Dominis,Mariam,127,105,111,11
Gillitzer,Bunnie,143,142,106,11
Pecor,Sibylla,173,178,178,8
Fernette,Sherry,185,101,118,5
Mosha,Halette,199,176,113,5
Gattie,Ermina,128,199,179,10
Wasden,Roze,151,156,131,8
Brayman,Jonie,160,131,122,9
Baynham,Hanny,120,163,137,9
Laverde,Fredia,166,148,164,8
Cayea,Erin,103,101,111,9
Wedekind,Gillan,195,109,178,11
Braunstein,Norrie,134,157,175,8
Biglin,Agace,195,119,193,8
Rupprecht,Beverley,118,196,177,5
Grappo,Dorisa,187,120,136,11
Oltman,Ariel,158,138,165,10
Przybyszewski,Bea,170,164,109,7
Dowers,Carmine,180,162,158,8
Lander,Chicky,131,139,126,11
Ruckman,Oralla,168,162,160,6
Randklev,Crissie,159,139,168,8
Fischang,Jere,136,135,123,10
Begor,Anny,135,102,193,7
Schehl,Kati,156,170,137,2
Mccollum,Eustacia,138,181,182,10
Daversa,Allyn,115,149,197,10
Delbo,Magdalen,194,147,151,2
Fasy,Brandice,156,195,125,3
Witosky,Grace,101,183,189,1
Scarsdale,Caro,122,185,101,4
Strande,Star,148,166,116,3
Granstrom,Stormie,116,109,114,4
Camano,Rosalia,160,102,128,3
Delorbe,Ailene,161,109,141,5
Bainey,Chelsey,142,114,136,9
Acebedo,Wynne,114,163,108,7
Josephson,Philippa,175,197,121,4
Breazeale,Rayshell,154,126,188,1
Badami,Celestyna,161,187,101,11
Doxon,Daphne,124,148,144,11
Belisle,Tanya,128,154,115,2
Olesnevich,Yoshi,141,175,116,6
Esses,Irita,175,180,150,7
Casarz,Joanne,108,131,138,3
Varvel,Gail,163,197,189,10
Bursik,Charmaine,199,135,169,4
Seemann,Rhoda,111,165,188,10
Fouquette,Lorinda,138,101,134,7
Cusson,Jerrine,188,173,110,11
Ordazzo,Viviyan,135,153,134,9
Conole,Alanah,192,109,128,11
Candon,Denise,150,176,194,8
Vivona,Alicia,142,160,178,9
Colindres,Katy,142,103,144,5
Borthwick,Cristionna,141,108,133,8
Roland,Ileane,188,147,194,10
Schoff,Frederica,103,133,125,1
Schloss,Marylee,105,153,194,1
Goates,Cyndy,177,118,118,9
Retz,Nessa,168,157,182,1
Tiangco,Missy,104,193,175,6
Delangel,Annemarie,174,108,162,5
Isaack,Brietta,195,129,163,9
Sundell,Amandie,100,128,107,2
Logemann,Wileen,167,126,113,3
Finck,Beryle,128,155,113,6
Cazeault,Nerty,103,193,184,10
Zagacki,Lenore,177,161,135,1
Leber,Pearline,182,111,180,9
Ruddock,Sibeal,183,165,150,9
Dolence,Kathi,189,192,145,6
Stellpflug,Brook,176,199,180,10
Siemer,Rochette,140,120,101,6
Kuzmanic,Neysa,121,163,116,4
Berumen,Jacquie,176,130,151,3
Swartwood,Elizabeth,116,124,180,4
Weist,Averyl,109,113,192,3
Bardach,Natala,123,198,199,11
Mcgaughey,Fayre,117,187,134,9
Carow,Aida,157,138,182,11
Deep,Auguste,175,162,189,6
Neves,Margaux,189,102,144,11
Gorczyca,Gerri,142,183,117,5
Hallas,Rochella,133,146,118,2
Hartenstein,Meredithe,148,197,101,9
Underkofler,Garnette,115,126,188,10
Mcgehee,Drona,149,185,159,4
Vondrak,Marty,194,191,182,11
Valek,Mimi,196,184,120,11
Lewand,Sharon,146,190,137,3
Lavole,Caressa,124,164,197,1
Olvey,Chelsy,199,150,184,10
Markstrom,Selle,113,123,138,6
Duchatellier,Hanna,103,187,156,4
Voto,Valeda,127,117,163,1
Vecchia,Betta,166,192,198,5
Pflueger,Merci,185,170,129,8
Judie,TEirtza,196,187,140,4
Roperto,Genny,139,148,122,11
Furino,Jannel,134,159,129,1
Tausch,Genna,149,156,106,8
Waszmer,Sofia,179,187,143,8
Schwoyer,Gerianna,123,113,159,7
Immerman,Wandie,183,155,151,3
Lezo,Kat,197,189,135,6
Staffeld,Evania,168,141,196,10
Billotti,Toinette,115,186,101,6
Kilton,Veronika,180,194,159,10
Shenkman,Appolonia,195,188,192,4
Klaphake,Anderea,131,187,197,6
Skalka,Willow,136,153,194,1
Evans,Betti,123,142,116,8
Sacre,Demetris,105,196,137,7
Flater,Michelina,106,194,115,4
Nasso,Sibilla,109,142,121,11
Argudo,Nikkie,133,196,132,1
Wickersheim,Babita,185,102,153,6
Hoban,Lauretta,122,190,118,8
Griffing,Gratiana,132,167,102,3
Mckneely,Nonna,124,182,173,1
Opsahl,Catlaina,151,189,120,5
Penley,Heloise,193,194,108,4
Liebrecht,Heddie,146,117,166,7
Heinrich,Glenna,177,170,174,9
Dress,Mei,170,172,174,7
Darwish,Minnaminnie,197,136,119,4
Mccue,Shirleen,150,137,154,9
Polley,Guillemette,139,132,180,7
Boarts,Blanche,125,109,186,4
Greener,Shelba,109,143,127,6
Parmer,Wendeline,138,168,173,5
Turvey,Kelsi,181,123,188,9
Curtice,Shelly,195,186,107,4
Koyanagi,Rozanna,113,188,162,7
Kindrick,Tracie,104,185,162,4
Vandine,Jenni,186,161,182,7
Bensberg,Ellette,195,168,147,3
Hagemeyer,Denice,132,124,106,11
Killius,Gerty,110,180,161,5
Morganson,Kati,106,135,192,9
Lavista,Sharona,191,192,188,5
Christmann,Elysee,130,105,188,9
Niehoff,Kacy,163,137,176,4
Haumesser,Britt,188,188,158,3
Lautner,Rhetta,119,186,124,4
Davin,Adan,189,139,145,7
Giancarlo,Ileane,185,138,115,9
Udo,Carlie,105,151,146,2
Bankowski,Winni,100,177,168,9
Tingen,Lotte,170,129,140,1
Lindo,Veradis,177,107,109,10
Guethle,Nariko,177,106,130,4
Wilbanks,Karia,115,198,196,5
Probus,Ilka,177,136,115,3
Leah,Chlo,161,131,100,10
Freels,Lorne,131,104,132,3
Okorududu,Brooks,162,106,170,8
Areola,Demeter,145,167,103,2
Seehafer,Natty,187,166,198,11
Poetter,Nerte,181,181,126,10
Mari,Nathalie,124,174,147,8
Fayne,Mala,178,120,149,10
Gurtin,Audie,164,174,174,10
Mcgillivray,Angy,116,115,180,3
Chimal,Harmony,108,163,161,7
Heikkinen,Rosanna,116,187,106,11
Wolgamot,Pamella,199,179,117,5
Wardman,Ainsley,184,125,151,10
Dehetre,Annecorinne,192,100,123,3
Rhone,Gilbertina,148,193,108,1
Balestrieri,Chrissie,162,103,140,8
Violet,Christean,179,101,166,11
Bold,Laurette,176,188,121,9
Adrien,Elana,173,191,187,7
Maus,Iona,166,161,141,8
Amicone,Jill,174,169,195,11
Greenhaw,Elsa,159,161,190,4
Tamai,Guinevere,103,139,183,8
Giacolone,Vivian,114,118,148,9
Cambridge,Edie,148,132,105,11
Balle,Diahann,135,178,177,2
Facchine,Ester,190,162,142,10
Codilla,Gloriana,159,140,185,6
Chaknis,Katey,196,161,133,5
Krammer,Selia,191,101,161,8
Oas,Sandie,167,126,155,7
Lookadoo,Karlee,122,164,176,6
Ansari,Gwyn,129,155,197,1
Hansing,Karylin,186,145,133,6
Giesen,Ashleigh,133,193,187,10
Christopherso,Fancy,197,173,125,7
Mosty,Joanna,177,185,106,4
Shellhorn,Teddi,112,177,194,11
Terrone,Celine,193,188,154,1
Dady,Pandora,174,152,134,6
Piechocki,Chlo,173,165,106,5
Ruf,Amil,199,116,167,6
Derck,Leslie,113,147,105,5
Rennix,Clarine,101,114,144,8
Angerman,Coralie,165,180,177,6
Avino,Shannon,138,115,107,10
Ortez,Atalanta,137,185,135,10
Ritzert,Sonnie,140,150,171,11
Millraney,Anthia,111,172,100,2
Girres,Marley,197,174,171,10
Mesler,Berti,169,126,195,9
Gischer,Rosa,160,151,146,11
Magnett,Florella,124,185,126,7
Coullard,Lizbeth,185,150,104,8
Richards,Tania,101,186,104,5
Budrovich,Maxi,101,137,177,3
Murasso,Angeline,170,194,107,10
Jeanneret,Abigail,175,159,156,8
Felarca,Audrey,119,140,178,2
Gollop,Nat,155,106,195,1
Vermette,Elisabeth,111,179,148,9
Mesplay,Karolina,161,159,161,3
Miserendino,Jeanelle,162,154,142,1
Brossart,Wynne,122,135,173,11
Zanchi,Tammie,127,190,167,1
Conser,Ardyce,190,110,176,9
Bolduc,Elfrieda,182,151,115,1
Bala,Mariejeanne,119,146,158,4
Maffitt,Mildrid,102,131,144,11
Pasket,Merrill,182,158,112,7
Sudweeks,Elonore,156,185,143,6
Brickell,Melosa,179,171,153,2
Lippitt,Dori,132,183,118,1
Lafoe,Petronella,159,132,172,11
Postuci,Caressa,114,163,122,1
Colley,Debora,195,118,195,10
Compono,Janette,192,123,108,10
Meno,Ninnette,120,118,149,2
Calise,Evangelina,151,152,133,4
Domanski,Dian,189,159,185,4
Trotochaud,Vicki,165,147,161,3
Unnewehr,Ladonna,199,133,115,8
Sleaford,Kristy,144,170,199,11
Sandus,Joelie,148,166,100,10
Loges,Malory,185,192,171,8
Dortch,Dionne,195,161,101,2
Hornbeak,Toby,191,114,128,11
Sheen,Brenn,181,119,168,9
Munroe,Pepi,162,127,111,4
Moskwa,Heath,159,195,112,11
Grabhorn,Annmaria,165,185,175,10
Boze,Shelagh,158,155,103,1
Siriani,Selia,174,121,166,10
Pembroke,Minetta,116,196,122,11
Hodnett,Lisa,125,116,132,7
Claar,Ranna,117,181,156,3
Bejaran,Caria,131,137,171,9
Davin,Ameline,121,175,179,3
Caviness,Sheena,108,176,191,5
Zerring,Celia,193,183,125,2
Pree,Roxanna,197,155,141,3
Dorland,Malena,198,130,168,6
Lammy,Fianna,116,100,195,3
Cohill,Celie,191,181,110,5
Shiliata,Ashlee,141,189,118,5
Hengel,Bobbette,123,189,160,10
